sampleId,ParticipantId,collectionEnd,Days,Latitude,Longitude,melanogaster,simulans,suzukii,busckii,testacea,hydei,mercatorum,repleta,funebris,immigrans,phalerata,subobscura,virilis,Indoors,INCAL_WindSpeedNorth_daily,INCAL_RainfallRate_daily,INCAL_GlobalRadiation_daily,INCAL_RelativeHumidity_daily,INCAL_AirPressure_daily,INCAL_WindSpeedEast_daily,INCAL_DewPointTemperature_daily,INCAL_Temperature2m_daily,Yearly_TM,Yearly_RR,Yearly_SA,Monthly_TM,Monthly_RR,Monthly_SA,Daily_TX,Daily_TN,Daily_RR,Daily_SA,Wien_Bezirke,looseresidential,mediumresidential,denseresidential,largeisolatedresidential,office,commercial,businesscore,lowmixeduse,industrial,leisure,health,education,indoorsports,military,sewage,energy,water,construction,greenstreets,non.greenstreets,parking,railway,transport,park,outdoorsports,cemetery,fields,vineyards,nursery,forest,meadow,water,dem_mean,imp2018,treecover2018,protected_area,Wien_water_areas_grid,Wien_buildings_area_ha,Wien_build_volume_i_grid,vineyard
VCFC_245,VCF24A006,11/10/2024,284,48.23286,16.29051,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.83053182,0.1024045,99.38431,84.46242,101301.9,1.588044852,8.4189251,11.122725,12.62921,913.4418,7043172,12.060353,48.197834,421025.2,16.100211,8.81441,3.074242452,10172.063,17,0.624989688,4.624064445,49.04537582,0,0,0,0,13.06277943,0,3.786196709,0,0,0,0,0,0,0,0,0.304307193,23.4851017,0,0,0,0,0,0,0,0,0,1.145218968,0,0,253.1498108,8.848361969,4.792873383,1.23181963,0,0.27309677,29.96408081,0
VCFC_246,VCF24A080,15/10/2024,288,48.22254,16.32882,7,0,0,0,0,1,2,16,0,0,0,0,0,1,-0.266182176,0.08895116,96.27235,81.91276,101324.1,1.018603713,8.6715252,11.820084,13.79721,823.1294,7313541,12.896675,43.247852,449256.7,16.443305,9.401514,2.748832876,11157.113,17,0,0,54.87060928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.24376678,0,0,0,0.159425244,1.838007689,0,0,0,0,0,0,0,205.2706757,16.21768379,0.020902419,0,0,0.463709205,30.67324448,0
VCFC_247,VCF24A030,15/10/2024,288,48.18828,16.30546,1,0,0,0,0,0,5,2,0,0,0,0,0,1,-0.152055648,0.09516509,95.8938,81.71611,101327.4,0.95100822,8.6986816,11.892721,13.46038,811.017,7228854,12.675607,43.79068,422848.6,16.448267,8.841557,2.800457611,10727.885,14,0,0,33.15151596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.06528473,0,0,0,29.99788284,0,0,0,0,0,0,0,15.90008068,190.1920776,24.12078285,14.46646309,0,0.248877361,0.205010206,10.28607845,0
VCFC_248,VCF24A128,15/10/2024,288,48.2073,16.52647,6,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.097069254,0.0865497,94.19854,80.04861,101335.4,0.598785598,8.6425748,12.147468,13.3,685.3202,7412978,12.388921,37.467701,435887,16.518742,8.754052,2.405871057,11600.024,22,44.01956558,13.5401392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.917340755,0,0,0,0,0,0,34.52295685,0,0,0,0,0,156.1101685,6.806230545,1.837249279,27.37682915,0,0.135445148,0.462630659,0
VCFC_249,VCF24A066,15/10/2024,288,48.20153,16.39083,5,15,0,0,0,0,1,0,0,0,0,0,0,1,-0.100772078,0.09140958,94.96721,77.95747,101321.1,0.885681603,8.6152762,12.519892,14.29507,741.491,7299603,13.298579,40.6105,430920.2,16.760936,9.983744,2.564410111,11079.188,3,0,0,33.16643143,0.360383898,0,1.058313727,21.18407822,0,0,6.784097672,0,9.713216782,0,0,0,0,0,0,0,25.22447395,0,0,0,0.509006441,0,0,0,0,0,0,0,0,169.7105255,17.33842468,0.587683082,0,0,0.490502954,14.16887188,0
VCFC_250,VCF24A162,16/10/2024,289,48.19354,16.36931,3,0,0,0,0,3,14,0,0,0,0,0,0,1,0.261518632,0.07132038,97.71175,76.84892,101424.1,0.544035314,8.5701981,12.67549,14.50556,763.8929,7268427,13.509159,41.692444,438102.4,16.488086,10.330128,2.618217131,12068.864,4,0,0,58.97653961,0,0,0,0,0,0,0.012302755,0,8.196030617,0,0,0,0,0,0,0.206712425,24.01825523,0,0,0,7.371144772,0,0,0,0,0,0,0,0,176.3795319,16.60172653,4.697133541,0,0,0.426132441,17.7432785,0
VCFC_251,VCF24A010,15/10/2024,288,48.15257,16.37012,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.110825043,0.09888024,96.42918,79.43809,101317,0.830300097,8.5080317,12.117951,13.52043,729.4509,7325177,12.649064,41.069111,423745.8,16.482766,8.87229,2.614790893,11155.933,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_252,VCF24A082,14/10/2024,287,48.30174,15.89634,296,0,0,0,0,1,2,0,0,0,0,0,0,1,0.097236545,0.1268028,90.32333,85.55626,101268.1,1.242567166,8.6980696,11.164116,13.06452,851.2673,7057580,12.464524,44.339054,440359.6,16.424908,7.844882,2.722581923,11858.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_253,VCF24A128,21/10/2024,294,48.2073,16.52647,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1.265158958,0.03167642,104.66879,74.21599,101884.4,-0.997187549,7.6615476,12.314594,13.3,685.3202,7412978,12.388921,37.467701,435887,16.928809,8.32567,0.945365431,18732.417,22,44.01956558,13.5401392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.917340755,0,0,0,0,0,0,34.52295685,0,0,0,0,0,156.1101685,6.806230545,1.837249279,27.37682915,0,0.135445148,0.462630659,0
VCFC_254,VCF24A005,22/10/2024,295,48.20219,16.29594,0,0,0,0,0,0,4,16,0,0,0,0,0,1,1.011212054,0.04193382,103.38437,79.35441,102043.1,-0.514438504,7.8690847,11.509324,13.20311,845.4929,7228574,12.471852,45.045708,434484.7,16.756864,8.505219,1.260737438,18136.213,14,0.320346504,0,70.62757874,0,0,0,0,0,0,0,0,0,0,1.048419476,0,0,0,0,16.14146423,9.863604546,0,0,0,0,0,0,0,0,0,0,0,0,254.4225006,12.33790779,4.370902538,0,0,0.250604093,29.80701065,0
VCFC_255,VCF24A084,17/10/2024,290,48.29387,16.29527,108,4,0,0,0,0,6,0,0,0,0,0,0,1,0.796758657,0.1375218,101.10431,84.35965,101475.5,0.412881084,8.3948326,11.08524,12.79534,946.0264,6789198,12.151192,52.623383,374571.2,15.772477,8.240484,3.00328669,11440.573,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.7129669,61.54191208,20.17794228,0,0,0,0.012345729,0
VCFC_256,VCF24A157,22/10/2024,295,48.17803,16.27124,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0.947263382,0.04570676,104.44064,79.54231,102041.5,-0.610205166,7.8850438,11.490546,13.00343,845.9518,7156368,12.347727,47.113598,409209.8,16.790211,8.189562,1.346254353,17191.638,13,1.231612921,70.03474426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.826290131,19.77113914,0,0,0,0,0,0,0,0,0,0,0,0,232.7269287,11.48872471,5.75850296,0,0,0.226328179,19.90224838,0
VCFC_061,VCF24A055,24/07/2024,205,48.26137,16.38409,10,1,1,0,0,1,3,0,0,0,0,0,0,1,-1.039402645,0.0374492,261.42704,60.13457,101382.3,1.297141567,16.1584853,24.881626,13.79656,777.5774,7344424,24.504843,19.755074,921105.2,30.876906,20.688434,1.024465724,30165.754,21,20.76572609,0,54.65496445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.34649467,0,0,0,0,0,0,0,0,0,0,0,0,162.6897736,26.15450478,0.498000413,0,0,0.295808822,3.598111153,0
VCFC_258,VCF24A010,22/10/2024,295,48.15257,16.37012,22,0,0,0,0,0,1,0,0,0,0,0,0,1,2.761319841,0.04729476,100.11855,75.74591,102036.4,-1.818570618,7.6793575,11.998831,13.52043,729.4509,7325177,12.649064,41.069111,423745.8,16.837346,8.823939,1.175794886,18018.025,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_259,VCF24A155,22/10/2024,295,48.28229,15.71151,220,0,0,0,0,3,6,1,0,0,0,0,0,1,-0.022151143,0.0359023,106.17662,79.69207,101978.1,-0.22186993,7.994746,11.602213,12.86351,851.1228,6877690,12.270655,40.860508,453077.2,17.303852,7.975379,1.245260028,20584.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_260,VCF24A014,23/10/2024,296,48.25268,16.33831,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1.025415225,0.03664851,100.28331,77.67007,102229.9,-0.312746576,7.3864598,11.332406,13.25449,864.317,7240516,12.435042,46.237694,429137.1,15.895028,8.600557,0.995993599,16984.651,19,0.403746009,85.70058441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75316811,0.118748821,0,0,0,0,0,0,0,0,0,0,0,235.1477966,12.19098186,7.022551537,0,0,0.283412486,25.27301025,0
VCFC_261,VCF24A149,26/10/2024,299,48.16594,16.32444,7,0,0,0,0,0,2,0,0,0,0,0,0,1,2.63525247,0.008793443,90.71677,78.58703,102463.1,-2.189660353,8.0328956,11.8254,13.52439,780.4857,7278145,12.68105,43.138515,430111.7,15.557135,8.470398,0.266857428,16480.988,12,0,4.874787331,0,65.93393707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.897864342,21.08487701,0,0.005845005,0,0.058450051,0,0.087402642,0,0,0,0,0,0,209.0141296,17.28162193,0,0,0,0.455441952,33.43167877,0
VCFC_262,VCF24A005,28/10/2024,301,48.20219,16.29594,0,0,0,0,0,0,5,22,0,0,0,0,0,1,1.344858366,0.002809992,90.06745,81.61886,102585.1,-1.500623201,8.5990382,11.82847,13.20311,845.4929,7228574,12.471852,45.045708,434484.7,15.552016,8.827627,0.242308975,16344.073,14,0.320346504,0,70.62757874,0,0,0,0,0,0,0,0,0,0,1.048419476,0,0,0,0,16.14146423,9.863604546,0,0,0,0,0,0,0,0,0,0,0,0,254.4225006,12.33790779,4.370902538,0,0,0.250604093,29.80701065,0
VCFC_263,VCF24A035,27/10/2024,300,48.15649,16.28339,59,0,0,0,0,0,4,0,0,0,0,0,0,1,1.460519943,0.01122995,91.80824,80.35732,102544.2,-1.535778479,8.303169,11.760241,13.02802,799.6995,7245432,12.326941,45.009968,407426.1,15.494685,8.25331,0.278879318,13504.607,23,57.80541992,32.62635803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.688482285,0,0,0,0,0,0,0,0,0,0,0,0,240.9086914,8.605073929,9.431118965,0,0,0.254559696,24.54359245,0
VCFC_101,VCF24A133,09/08/2024,221,48.24505,16.37221,0,0,2,0,0,25,12,0,0,0,0,0,0,1,-0.708451126,0.02930098,254.76324,56.97847,101412.2,0.985731495,13.8939249,23.577979,13.85212,777.1276,7352119,24.964468,109.779312,937713.6,29.814065,17.814419,0.93810547,30304.173,20,2.422828913,0,80.31477356,0.022030488,0,2.029088259,0,0,0,3.091973782,0,0,0,0,0,0.05874797,0,0,0,2.050228357,0.76932174,5.325104713,0,0.57699126,0,0,0,0,0,1.15398252,0,0,163.039917,25.09574318,1.063587308,0,0,0.417910576,9.208825111,0
VCFC_265,VCF24A010,30/10/2024,303,48.15257,16.37012,30,2,0,0,0,0,0,2,0,0,0,0,0,1,2.794878502,0.005261617,84.07374,80.16466,102612.9,-2.509322231,9.0067982,12.493788,13.52043,729.4509,7325177,12.649064,41.069111,423745.8,16.100024,9.070115,0.12312939,16494.793,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_266,VCF24A161,29/10/2024,302,48.20174,16.38917,17,0,0,0,0,0,0,0,0,0,0,0,0,1,2.25626106,0.003101356,89.71775,77.08358,102603.6,-2.110110544,8.7386747,12.821507,14.30976,743.3611,7299568,13.313463,40.702702,431000.7,15.865646,10.147559,0.143213517,16311.973,3,0,0,56.35061646,0.03291174,0.687167704,0.378485024,5.687708378,0,0,2.492944241,0,2.262562037,0,0,0,0,0,0,0,30.06262398,0,0,0,0,0,0,0,0,0,0,0,0,169.8493805,16.45903206,0.216200382,0,0,0.509323001,16.4968071,0
VCFC_267,VCF24A028,30/10/2024,303,48.08389,16.28351,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0.737671658,0.004710158,87.88245,82.5765,102634.9,-0.322831023,9.2089933,12.255699,12.9588,737.7234,7203055,12.174957,45.555286,392792,16.244453,8.214794,0.129890612,15105.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_268,VCF24A060,30/10/2024,303,48.21634,16.35738,21,0,0,0,0,0,3,0,0,0,0,0,0,1,1.429212307,0.003901512,83.94973,78.81268,102616.5,-1.137568733,9.0493406,12.813462,14.30324,775.5921,7330120,13.308948,41.35516,451437.4,16.170051,10.272247,0.145340644,18288.879,9,0,0,51.70623016,0,0,0,0,0,0,1.711984992,0,0.212790236,0,0,0,0,0,0,0,38.14253235,0,0,0,7.019138813,0,0,0,0,0,0,0,0,178.4725494,18.97896767,1.431219459,0,0,0.448365659,22.17997551,0
VCFC_269,VCF24A014,31/10/2024,304,48.25268,16.33831,26,0,0,0,0,0,2,0,0,0,0,0,0,1,0.768390203,0.004820054,86.70722,83.07316,102618.6,-0.498751504,9.0021586,11.964959,13.25449,864.317,7240516,12.435042,46.237694,429137.1,15.885052,9.269518,0.159039617,15621.36,19,0.403746009,85.70058441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75316811,0.118748821,0,0,0,0,0,0,0,0,0,0,0,235.1477966,12.19098186,7.022551537,0,0,0.283412486,25.27301025,0
VCFC_270,VCF24A019,02/11/2024,306,48.20722,16.37597,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0.792043295,0.003138877,83.36793,80.45321,102688.3,-0.514494569,9.6557752,13.090575,14.58838,756.961,7310318,6.318956,9.071515,335986.6,16.513434,10.642115,0.146468549,16356.527,1,0,0,59.36722565,0,18.96597672,0,0,0,0,0,0,0.073244885,0,0,0,0,0,0,0,20.59355164,0,0,0,0,0,0,0,0,0,0,0,0,168.8516846,19.12990952,0,0,0,0.603747249,23.21538925,0
VCFC_271,VCF24A147,10/10/2024,283,46.64063,13.89183,213,5,0,0,0,0,5,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_272,CoordVorhanden,04/11/2024,308,48.47132,15.98141,110,0,0,0,0,5,9,3,1,0,0,0,1,1,0.016357221,0.007810685,78.75374,87.44116,102740,-0.426834077,8.1553129,10.259018,12.89898,782.9399,7102478,4.769059,7.708146,280109.5,15.274122,6.89094,0.240980287,15415.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCFC_273,VCF24A162,05/11/2024,309,48.19354,16.36931,32,0,0,0,0,0,3,2,1,0,0,0,0,1,0.402472478,0.003156041,79.73477,80.07332,102732.4,-0.195237217,8.7281092,12.18491,14.50556,763.8929,7268427,6.288519,9.295302,333180.5,15.451563,9.478664,0.141137645,16399.914,4,0,0,58.97653961,0,0,0,0,0,0,0.012302755,0,8.196030617,0,0,0,0,0,0,0.206712425,24.01825523,0,0,0,7.371144772,0,0,0,0,0,0,0,0,176.3795319,16.60172653,4.697133541,0,0,0.426132441,17.7432785,0
VCFC_274,VCF24A133,06/11/2024,310,48.24505,16.37221,33,0,0,0,0,1,0,3,0,0,0,0,0,1,0.21169953,0.000607253,80.48724,83.27938,102725,-0.275777938,7.8024997,10.691617,13.85212,777.1276,7352119,5.590164,9.903841,325459.4,14.977758,7.656892,0.070264326,16142.57,20,2.422828913,0,80.31477356,0.022030488,0,2.029088259,0,0,0,3.091973782,0,0,0,0,0,0.05874797,0,0,0,2.050228357,0.76932174,5.325104713,0,0.57699126,0,0,0,0,0,1.15398252,0,0,163.039917,25.09574318,1.063587308,0,0,0.417910576,9.208825111,0
VCFC_275,VCF24A010,05/10/2024,278,48.15257,16.37012,11,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.463330384,0.07670666,108.35733,74.93569,101342.9,1.067132501,9.0085645,13.672285,13.52043,729.4509,7325177,12.649064,41.069111,423745.8,18.6465,10.285717,1.869101981,14604.578,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_276,VCF24A010,05/10/2024,278,48.15257,16.37012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.463330384,0.07670666,108.35733,74.93569,101342.9,1.067132501,9.0085645,13.672285,13.52043,729.4509,7325177,12.649064,41.069111,423745.8,18.6465,10.285717,1.869101981,14604.578,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_278,VCF24A005,08/10/2024,281,48.20219,16.29594,0,0,0,0,0,0,0,7,0,0,0,0,0,1,-0.255521401,0.07256388,99.62247,81.30375,101231.4,0.963699384,9.2137839,12.56072,13.20311,845.4929,7228574,12.471852,45.045708,434484.7,17.15219,9.469917,2.380218626,10452.618,14,0.320346504,0,70.62757874,0,0,0,0,0,0,0,0,0,0,1.048419476,0,0,0,0,16.14146423,9.863604546,0,0,0,0,0,0,0,0,0,0,0,0,254.4225006,12.33790779,4.370902538,0,0,0.250604093,29.80701065,0
VCFC_279,VCF24A001,11/11/2024,315,48.29099,16.33058,181,0,0,0,0,1,86,13,0,0,0,0,0,1,-0.049395605,0,74.28176,88.98249,102926.1,-0.047282469,4.6042347,6.443116,13.11834,870.5637,6911278,5.04215,11.36189,265343.4,12.308866,3.745095,0,15089.335,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.7998505,17.10363579,6.755345345,0,0,0,0.012345729,0
VCFC_280,VCF24A003,02/11/2024,306,48.24752,16.439,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0.236826379,0.006440441,79.93828,82.68471,102673.9,-0.551038705,9.2449338,12.28627,13.7387,721.7471,7329652,5.429304,7.389541,322603.8,16.167674,8.924443,0.127317275,15449.399,22,0,0,50.82025909,1.307880998,0,0,0,2.117503405,0,0,0,0,0,0,0,0,0,0,0,27.75848961,0,0,0,16.02261734,0,0,0,0,0,0,0,0,160.5237579,13.23468494,0.75227946,0,0,0.263239712,4.706376553,0
VCFC_282,VCF24A014,07/11/2024,311,48.25268,16.33831,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0.067840701,7.11E-06,80.45932,86.34257,102732.5,-0.036840064,7.451202,9.758883,13.25449,864.317,7240516,5.193047,11.820111,320146,14.434723,6.738461,0.033474567,16557.606,19,0.403746009,85.70058441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75316811,0.118748821,0,0,0,0,0,0,0,0,0,0,0,235.1477966,12.19098186,7.022551537,0,0,0.283412486,25.27301025,0
VCFC_283,VCF24A010,14/11/2024,318,48.15257,16.37012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.185079838,0.000766251,63.23269,81.17285,102935.4,0.373825784,2.2594378,5.383668,13.52043,729.4509,7325177,5.279424,9.045635,325960.1,10.16925,2.342315,0.026666668,14866.075,10,4.298567772,68.91764069,0,0,0,0,0,0,0,0,0,5.760863781,0,0,0,0,0,0,0,18.42626381,0,0,0,0,0,0,0,0,0,0.902174771,0.225543693,0,198.6404266,14.67976284,6.069236279,1.353262186,0,0.16721645,8.033716202,0
VCFC_226,VCF24A055,06/10/2024,279,48.26137,16.38409,33,0,1,0,0,4,3,5,1,0,0,0,0,1,-0.402687503,0.07944441,100.62155,77.55119,101302.1,0.692723407,9.1443242,13.25078,13.79656,777.5774,7344424,12.796611,42.831142,428786.8,18.300796,10.607383,1.955494884,12999.73,21,20.76572609,0,54.65496445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.34649467,0,0,0,0,0,0,0,0,0,0,0,0,162.6897736,26.15450478,0.498000413,0,0,0.295808822,3.598111153,0
VCFC_285,VCF24A005,19/11/2024,323,48.20219,16.29594,0,0,0,0,0,0,5,6,0,0,0,0,0,1,-0.176139351,0.01516439,51.44757,84.81492,102361.5,1.174673903,1.7042697,4.181352,13.20311,845.4929,7228574,5.16145,12.554454,317876.6,8.376139,1.465426,0.404341013,11132.85,14,0.320346504,0,70.62757874,0,0,0,0,0,0,0,0,0,0,1.048419476,0,0,0,0,16.14146423,9.863604546,0,0,0,0,0,0,0,0,0,0,0,0,254.4225006,12.33790779,4.370902538,0,0,0.250604093,29.80701065,0
VCFC_286,VCF24A149,20/11/2024,324,48.16594,16.32444,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.102779669,0.01228779,52.12674,80.67634,102154.4,1.271975125,1.1601192,4.361025,13.52439,780.4857,7278145,5.371199,10.801577,329033,8.26523,1.640632,0.375247201,9765.501,12,0,4.874787331,0,65.93393707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.897864342,21.08487701,0,0.005845005,0,0.058450051,0,0.087402642,0,0,0,0,0,0,209.0141296,17.28162193,0,0,0,0.455441952,33.43167877,0
VCFC_287,VCF24A167,25/11/2024,329,48.21736,16.33149,0,0,0,0,0,0,5,0,0,0,0,0,0,1,-0.18005732,0.0150164,47.59554,77.30742,101752.5,2.274954141,0.3979801,4.176164,13.96078,812.3582,7300218,5.825518,11.177617,330927.9,7.026009,2.088539,0.427182221,8418.985,17,0,0,59.61711884,0,0,0,0,0,0,0,0,1.919053674,0,0,0,0,0,0,0,37.35094452,0,0,0,0,0,0,0,0,0,0,0,0,199.626236,13.04580307,5.236001492,0,0,0.387494087,22.87953377,0
VCFC_288,VCF24A084,10/11/2024,314,48.29387,16.29527,196,4,0,0,0,1,10,1,0,2,0,0,0,1,0.267107823,1.69E-05,78.18098,90.89704,102901.9,0.268956388,5.5260445,7.040031,12.79534,946.0264,6789198,4.808842,12.107103,254197.2,12.881297,4.085565,0.006666667,14604.085,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.7129669,61.54191208,20.17794228,0,0,0,0.012345729,0
VCFC_289,VCF24A168,03/12/2024,337,48.20605,16.35915,0,0,0,0,0,0,0,0,0,0,0,0,74,1,-0.417222478,0.008727372,39.20422,73.96453,101992.6,1.802661149,0.0803566,4.480291,14.60256,774.2355,7321146,4.441828,20.360435,293132.2,7.385626,2.855585,0.322083502,6388.362,1,0,0,0,0,41.24248123,0,0,0,0,7.416546345,0,0,0,0,0,0,0,0,0.187900186,47.49795532,0,0,0,2.430304766,0,0,0,0,0,0,0,0,180.9375305,21.22455597,0.8219468,0,0,0.375798911,19.79974556,0
VCFC_290,VCF24A004,31/10/2024,304,48.22681,16.16493,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1.592072837,0.01059051,84.97472,89.10595,102618.3,-0.710431991,9.1528493,11.032281,12.19812,1046.7411,6747730,11.796357,56.254288,393526.1,15.956738,8.213764,0.162671798,14485.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
